"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: logPermutations","Param: seed","Param: size"
"com.openkappa.panama.vectorbenchmarks.ByteSearch.swar:dTLB-loads","thrpt",1,1,49.705199,NaN,"#/op",11,1,256
"com.openkappa.panama.vectorbenchmarks.ByteSearch.swar:dTLB-store-misses","thrpt",1,1,0.000033,NaN,"#/op",11,1,256
"com.openkappa.panama.vectorbenchmarks.ByteSearch.swar:dTLB-stores","thrpt",1,1,5.980657,NaN,"#/op",11,1,256
"com.openkappa.panama.vectorbenchmarks.ByteSearch.swar:iTLB-load-misses","thrpt",1,1,0.000032,NaN,"#/op",11,1,256
"com.openkappa.panama.vectorbenchmarks.ByteSearch.swar:iTLB-loads","thrpt",1,1,0.000132,NaN,"#/op",11,1,256
"com.openkappa.panama.vectorbenchmarks.ByteSearch.swar:instructions","thrpt",1,1,527.479866,NaN,"#/op",11,1,256
"com.openkappa.panama.vectorbenchmarks.ByteSearch.swar","thrpt",1,5,6.636370,0.054377,"ops/us",11,1,1024
"com.openkappa.panama.vectorbenchmarks.ByteSearch.swar:CPI","thrpt",1,1,0.279572,NaN,"#/op",11,1,1024
"com.openkappa.panama.vectorbenchmarks.ByteSearch.swar:L1-dcache-load-misses","thrpt",1,1,16.222293,NaN,"#/op",11,1,1024
"com.openkappa.panama.vectorbenchmarks.ByteSearch.swar:L1-dcache-loads","thrpt",1,1,144.342277,NaN,"#/op",11,1,1024
"com.openkappa.panama.vectorbenchmarks.ByteSearch.swar:L1-dcache-stores","thrpt",1,1,6.249804,NaN,"#/op",11,1,1024
"com.openkappa.panama.vectorbenchmarks.ByteSearch.swar:L1-icache-load-misses","thrpt",1,1,0.138462,NaN,"#/op",11,1,1024
"com.openkappa.panama.vectorbenchmarks.ByteSearch.swar:LLC-load-misses","thrpt",1,1,0.012918,NaN,"#/op",11,1,1024
"com.openkappa.panama.vectorbenchmarks.ByteSearch.swar:LLC-loads","thrpt",1,1,0.361255,NaN,"#/op",11,1,1024
"com.openkappa.panama.vectorbenchmarks.ByteSearch.swar:LLC-store-misses","thrpt",1,1,0.000948,NaN,"#/op",11,1,1024
"com.openkappa.panama.vectorbenchmarks.ByteSearch.swar:LLC-stores","thrpt",1,1,0.007218,NaN,"#/op",11,1,1024
"com.openkappa.panama.vectorbenchmarks.ByteSearch.swar:branch-misses","thrpt",1,1,0.009090,NaN,"#/op",11,1,1024
"com.openkappa.panama.vectorbenchmarks.ByteSearch.swar:branches","thrpt",1,1,171.314886,NaN,"#/op",11,1,1024
"com.openkappa.panama.vectorbenchmarks.ByteSearch.swar:cycles","thrpt",1,1,510.299804,NaN,"#/op",11,1,1024
"com.openkappa.panama.vectorbenchmarks.ByteSearch.swar:dTLB-load-misses","thrpt",1,1,0.001308,NaN,"#/op",11,1,1024
"com.openkappa.panama.vectorbenchmarks.ByteSearch.swar:dTLB-loads","thrpt",1,1,145.051307,NaN,"#/op",11,1,1024
"com.openkappa.panama.vectorbenchmarks.ByteSearch.swar:dTLB-store-misses","thrpt",1,1,0.000178,NaN,"#/op",11,1,1024
"com.openkappa.panama.vectorbenchmarks.ByteSearch.swar:dTLB-stores","thrpt",1,1,6.032691,NaN,"#/op",11,1,1024
"com.openkappa.panama.vectorbenchmarks.ByteSearch.swar:iTLB-load-misses","thrpt",1,1,0.000733,NaN,"#/op",11,1,1024
"com.openkappa.panama.vectorbenchmarks.ByteSearch.swar:iTLB-loads","thrpt",1,1,0.002205,NaN,"#/op",11,1,1024
"com.openkappa.panama.vectorbenchmarks.ByteSearch.swar:instructions","thrpt",1,1,1825.288621,NaN,"#/op",11,1,1024
"com.openkappa.panama.vectorbenchmarks.ByteSearch.swar","thrpt",1,5,78.991708,0.451591,"ops/us",12,1,32
"com.openkappa.panama.vectorbenchmarks.ByteSearch.swar:CPI","thrpt",1,1,0.313859,NaN,"#/op",12,1,32
"com.openkappa.panama.vectorbenchmarks.ByteSearch.swar:L1-dcache-load-misses","thrpt",1,1,0.811353,NaN,"#/op",12,1,32
"com.openkappa.panama.vectorbenchmarks.ByteSearch.swar:L1-dcache-loads","thrpt",1,1,24.921845,NaN,"#/op",12,1,32
"com.openkappa.panama.vectorbenchmarks.ByteSearch.swar:L1-dcache-stores","thrpt",1,1,5.000326,NaN,"#/op",12,1,32
"com.openkappa.panama.vectorbenchmarks.ByteSearch.swar:L1-icache-load-misses","thrpt",1,1,0.004872,NaN,"#/op",12,1,32
"com.openkappa.panama.vectorbenchmarks.ByteSearch.swar:LLC-load-misses","thrpt",1,1,0.000357,NaN,"#/op",12,1,32
"com.openkappa.panama.vectorbenchmarks.ByteSearch.swar:LLC-loads","thrpt",1,1,0.002377,NaN,"#/op",12,1,32
"com.openkappa.panama.vectorbenchmarks.ByteSearch.swar:LLC-store-misses","thrpt",1,1,0.000189,NaN,"#/op",12,1,32
"com.openkappa.panama.vectorbenchmarks.ByteSearch.swar:LLC-stores","thrpt",1,1,0.000079,NaN,"#/op",12,1,32
"com.openkappa.panama.vectorbenchmarks.ByteSearch.swar:branch-misses","thrpt",1,1,0.000242,NaN,"#/op",12,1,32
"com.openkappa.panama.vectorbenchmarks.ByteSearch.swar:branches","thrpt",1,1,18.955359,NaN,"#/op",12,1,32
"com.openkappa.panama.vectorbenchmarks.ByteSearch.swar:cycles","thrpt",1,1,43.218739,NaN,"#/op",12,1,32
"com.openkappa.panama.vectorbenchmarks.ByteSearch.swar:dTLB-load-misses","thrpt",1,1,0.000223,NaN,"#/op",12,1,32
"com.openkappa.panama.vectorbenchmarks.ByteSearch.swar:dTLB-loads","thrpt",1,1,24.830699,NaN,"#/op",12,1,32
"com.openkappa.panama.vectorbenchmarks.ByteSearch.swar:dTLB-store-misses","thrpt",1,1,0.000037,NaN,"#/op",12,1,32
"com.openkappa.panama.vectorbenchmarks.ByteSearch.swar:dTLB-stores","thrpt",1,1,4.993297,NaN,"#/op",12,1,32
"com.openkappa.panama.vectorbenchmarks.ByteSearch.swar:iTLB-load-misses","thrpt",1,1,0.000012,NaN,"#/op",12,1,32
"com.openkappa.panama.vectorbenchmarks.ByteSearch.swar:iTLB-loads","thrpt",1,1,0.000067,NaN,"#/op",12,1,32
"com.openkappa.panama.vectorbenchmarks.ByteSearch.swar:instructions","thrpt",1,1,137.701148,NaN,"#/op",12,1,32
"com.openkappa.panama.vectorbenchmarks.ByteSearch.swar","thrpt",1,5,23.438160,0.164059,"ops/us",12,1,256
"com.openkappa.panama.vectorbenchmarks.ByteSearch.swar:CPI","thrpt",1,1,0.276229,NaN,"#/op",12,1,256
"com.openkappa.panama.vectorbenchmarks.ByteSearch.swar:L1-dcache-load-misses","thrpt",1,1,4.310238,NaN,"#/op",12,1,256
"com.openkappa.panama.vectorbenchmarks.ByteSearch.swar:L1-dcache-loads","thrpt",1,1,49.881995,NaN,"#/op",12,1,256
"com.openkappa.panama.vectorbenchmarks.ByteSearch.swar:L1-dcache-stores","thrpt",1,1,6.008749,NaN,"#/op",12,1,256
"com.openkappa.panama.vectorbenchmarks.ByteSearch.swar:L1-icache-load-misses","thrpt",1,1,0.006969,NaN,"#/op",12,1,256
"com.openkappa.panama.vectorbenchmarks.ByteSearch.swar:LLC-load-misses","thrpt",1,1,0.000641,NaN,"#/op",12,1,256
"com.openkappa.panama.vectorbenchmarks.ByteSearch.swar:LLC-loads","thrpt",1,1,0.083336,NaN,"#/op",12,1,256
"com.openkappa.panama.vectorbenchmarks.ByteSearch.swar:LLC-store-misses","thrpt",1,1,0.000226,NaN,"#/op",12,1,256
"com.openkappa.panama.vectorbenchmarks.ByteSearch.swar:LLC-stores","thrpt",1,1,0.000945,NaN,"#/op",12,1,256
"com.openkappa.panama.vectorbenchmarks.ByteSearch.swar:branch-misses","thrpt",1,1,0.005739,NaN,"#/op",12,1,256
"com.openkappa.panama.vectorbenchmarks.ByteSearch.swar:branches","thrpt",1,1,54.752198,NaN,"#/op",12,1,256
"com.openkappa.panama.vectorbenchmarks.ByteSearch.swar:cycles","thrpt",1,1,145.458124,NaN,"#/op",12,1,256
"com.openkappa.panama.vectorbenchmarks.ByteSearch.swar:dTLB-load-misses","thrpt",1,1,0.000626,NaN,"#/op",12,1,256
"com.openkappa.panama.vectorbenchmarks.ByteSearch.swar:dTLB-loads","thrpt",1,1,49.608119,NaN,"#/op",12,1,256
"com.openkappa.panama.vectorbenchmarks.ByteSearch.swar:dTLB-store-misses","thrpt",1,1,0.000144,NaN,"#/op",12,1,256
"com.openkappa.panama.vectorbenchmarks.ByteSearch.swar:dTLB-stores","thrpt",1,1,6.110346,NaN,"#/op",12,1,256
"com.openkappa.panama.vectorbenchmarks.ByteSearch.swar:iTLB-load-misses","thrpt",1,1,0.000541,NaN,"#/op",12,1,256
"com.openkappa.panama.vectorbenchmarks.ByteSearch.swar:iTLB-loads","thrpt",1,1,0.001248,NaN,"#/op",12,1,256
"com.openkappa.panama.vectorbenchmarks.ByteSearch.swar:instructions","thrpt",1,1,526.585148,NaN,"#/op",12,1,256
"com.openkappa.panama.vectorbenchmarks.ByteSearch.swar","thrpt",1,5,6.111872,0.125178,"ops/us",12,1,1024
"com.openkappa.panama.vectorbenchmarks.ByteSearch.swar:CPI","thrpt",1,1,0.285578,NaN,"#/op",12,1,1024
"com.openkappa.panama.vectorbenchmarks.ByteSearch.swar:L1-dcache-load-misses","thrpt",1,1,16.284790,NaN,"#/op",12,1,1024
"com.openkappa.panama.vectorbenchmarks.ByteSearch.swar:L1-dcache-loads","thrpt",1,1,145.648773,NaN,"#/op",12,1,1024
"com.openkappa.panama.vectorbenchmarks.ByteSearch.swar:L1-dcache-stores","thrpt",1,1,6.236731,NaN,"#/op",12,1,1024
"com.openkappa.panama.vectorbenchmarks.ByteSearch.swar:L1-icache-load-misses","thrpt",1,1,0.056232,NaN,"#/op",12,1,1024
"com.openkappa.panama.vectorbenchmarks.ByteSearch.swar:LLC-load-misses","thrpt",1,1,0.021845,NaN,"#/op",12,1,1024
"com.openkappa.panama.vectorbenchmarks.ByteSearch.swar:LLC-loads","thrpt",1,1,0.341834,NaN,"#/op",12,1,1024
"com.openkappa.panama.vectorbenchmarks.ByteSearch.swar:LLC-store-misses","thrpt",1,1,0.001385,NaN,"#/op",12,1,1024
"com.openkappa.panama.vectorbenchmarks.ByteSearch.swar:LLC-stores","thrpt",1,1,0.002172,NaN,"#/op",12,1,1024
"com.openkappa.panama.vectorbenchmarks.ByteSearch.swar:branch-misses","thrpt",1,1,0.024834,NaN,"#/op",12,1,1024
"com.openkappa.panama.vectorbenchmarks.ByteSearch.swar:branches","thrpt",1,1,173.231011,NaN,"#/op",12,1,1024
"com.openkappa.panama.vectorbenchmarks.ByteSearch.swar:cycles","thrpt",1,1,526.503619,NaN,"#/op",12,1,1024
"com.openkappa.panama.vectorbenchmarks.ByteSearch.swar:dTLB-load-misses","thrpt",1,1,0.003783,NaN,"#/op",12,1,1024
"com.openkappa.panama.vectorbenchmarks.ByteSearch.swar:dTLB-loads","thrpt",1,1,145.782925,NaN,"#/op",12,1,1024
"com.openkappa.panama.vectorbenchmarks.ByteSearch.swar:dTLB-store-misses","thrpt",1,1,0.000277,NaN,"#/op",12,1,1024
"com.openkappa.panama.vectorbenchmarks.ByteSearch.swar:dTLB-stores","thrpt",1,1,6.271314,NaN,"#/op",12,1,1024
"com.openkappa.panama.vectorbenchmarks.ByteSearch.swar:iTLB-load-misses","thrpt",1,1,0.000236,NaN,"#/op",12,1,1024
"com.openkappa.panama.vectorbenchmarks.ByteSearch.swar:iTLB-loads","thrpt",1,1,0.000749,NaN,"#/op",12,1,1024
"com.openkappa.panama.vectorbenchmarks.ByteSearch.swar:instructions","thrpt",1,1,1843.641437,NaN,"#/op",12,1,1024
"com.openkappa.panama.vectorbenchmarks.ByteSearch.swar","thrpt",1,5,78.405454,1.248690,"ops/us",13,1,32
"com.openkappa.panama.vectorbenchmarks.ByteSearch.swar:CPI","thrpt",1,1,0.317877,NaN,"#/op",13,1,32
"com.openkappa.panama.vectorbenchmarks.ByteSearch.swar:L1-dcache-load-misses","thrpt",1,1,0.810711,NaN,"#/op",13,1,32
"com.openkappa.panama.vectorbenchmarks.ByteSearch.swar:L1-dcache-loads","thrpt",1,1,24.784847,NaN,"#/op",13,1,32
"com.openkappa.panama.vectorbenchmarks.ByteSearch.swar:L1-dcache-stores","thrpt",1,1,4.970973,NaN,"#/op",13,1,32
"com.openkappa.panama.vectorbenchmarks.ByteSearch.swar:L1-icache-load-misses","thrpt",1,1,0.001983,NaN,"#/op",13,1,32
"com.openkappa.panama.vectorbenchmarks.ByteSearch.swar:LLC-load-misses","thrpt",1,1,0.000051,NaN,"#/op",13,1,32
"com.openkappa.panama.vectorbenchmarks.ByteSearch.swar:LLC-loads","thrpt",1,1,0.013145,NaN,"#/op",13,1,32
"com.openkappa.panama.vectorbenchmarks.ByteSearch.swar:LLC-store-misses","thrpt",1,1,0.000004,NaN,"#/op",13,1,32
"com.openkappa.panama.vectorbenchmarks.ByteSearch.swar:LLC-stores","thrpt",1,1,0.000086,NaN,"#/op",13,1,32
"com.openkappa.panama.vectorbenchmarks.ByteSearch.swar:branch-misses","thrpt",1,1,0.003679,NaN,"#/op",13,1,32
"com.openkappa.panama.vectorbenchmarks.ByteSearch.swar:branches","thrpt",1,1,18.860513,NaN,"#/op",13,1,32
"com.openkappa.panama.vectorbenchmarks.ByteSearch.swar:cycles","thrpt",1,1,43.364201,NaN,"#/op",13,1,32
"com.openkappa.panama.vectorbenchmarks.ByteSearch.swar:dTLB-load-misses","thrpt",1,1,0.000049,NaN,"#/op",13,1,32
"com.openkappa.panama.vectorbenchmarks.ByteSearch.swar:dTLB-loads","thrpt",1,1,24.856910,NaN,"#/op",13,1,32
"com.openkappa.panama.vectorbenchmarks.ByteSearch.swar:dTLB-store-misses","thrpt",1,1,0.000022,NaN,"#/op",13,1,32
"com.openkappa.panama.vectorbenchmarks.ByteSearch.swar:dTLB-stores","thrpt",1,1,4.981028,NaN,"#/op",13,1,32
"com.openkappa.panama.vectorbenchmarks.ByteSearch.swar:iTLB-load-misses","thrpt",1,1,0.000200,NaN,"#/op",13,1,32
"com.openkappa.panama.vectorbenchmarks.ByteSearch.swar:iTLB-loads","thrpt",1,1,0.000376,NaN,"#/op",13,1,32
"com.openkappa.panama.vectorbenchmarks.ByteSearch.swar:instructions","thrpt",1,1,136.418222,NaN,"#/op",13,1,32
"com.openkappa.panama.vectorbenchmarks.ByteSearch.swar","thrpt",1,5,23.410775,0.224106,"ops/us",13,1,256
"com.openkappa.panama.vectorbenchmarks.ByteSearch.swar:CPI","thrpt",1,1,0.274974,NaN,"#/op",13,1,256
"com.openkappa.panama.vectorbenchmarks.ByteSearch.swar:L1-dcache-load-misses","thrpt",1,1,4.281858,NaN,"#/op",13,1,256
"com.openkappa.panama.vectorbenchmarks.ByteSearch.swar:L1-dcache-loads","thrpt",1,1,49.695342,NaN,"#/op",13,1,256
"com.openkappa.panama.vectorbenchmarks.ByteSearch.swar:L1-dcache-stores","thrpt",1,1,5.952668,NaN,"#/op",13,1,256
"com.openkappa.panama.vectorbenchmarks.ByteSearch.swar:L1-icache-load-misses","thrpt",1,1,0.022397,NaN,"#/op",13,1,256
"com.openkappa.panama.vectorbenchmarks.ByteSearch.swar:LLC-load-misses","thrpt",1,1,0.002583,NaN,"#/op",13,1,256
"com.openkappa.panama.vectorbenchmarks.ByteSearch.swar:LLC-loads","thrpt",1,1,0.086994,NaN,"#/op",13,1,256
"com.openkappa.panama.vectorbenchmarks.ByteSearch.swar:LLC-store-misses","thrpt",1,1,0.001490,NaN,"#/op",13,1,256
"com.openkappa.panama.vectorbenchmarks.ByteSearch.swar:LLC-stores","thrpt",1,1,0.007127,NaN,"#/op",13,1,256
"com.openkappa.panama.vectorbenchmarks.ByteSearch.swar:branch-misses","thrpt",1,1,0.001437,NaN,"#/op",13,1,256
"com.openkappa.panama.vectorbenchmarks.ByteSearch.swar:branches","thrpt",1,1,54.867598,NaN,"#/op",13,1,256
"com.openkappa.panama.vectorbenchmarks.ByteSearch.swar:cycles","thrpt",1,1,145.403204,NaN,"#/op",13,1,256
"com.openkappa.panama.vectorbenchmarks.ByteSearch.swar:dTLB-load-misses","thrpt",1,1,0.000762,NaN,"#/op",13,1,256
"com.openkappa.panama.vectorbenchmarks.ByteSearch.swar:dTLB-loads","thrpt",1,1,50.077932,NaN,"#/op",13,1,256
"com.openkappa.panama.vectorbenchmarks.ByteSearch.swar:dTLB-store-misses","thrpt",1,1,0.000032,NaN,"#/op",13,1,256
"com.openkappa.panama.vectorbenchmarks.ByteSearch.swar:dTLB-stores","thrpt",1,1,6.094394,NaN,"#/op",13,1,256
"com.openkappa.panama.vectorbenchmarks.ByteSearch.swar:iTLB-load-misses","thrpt",1,1,0.000043,NaN,"#/op",13,1,256
"com.openkappa.panama.vectorbenchmarks.ByteSearch.swar:iTLB-loads","thrpt",1,1,0.000126,NaN,"#/op",13,1,256
"com.openkappa.panama.vectorbenchmarks.ByteSearch.swar:instructions","thrpt",1,1,528.789490,NaN,"#/op",13,1,256
"com.openkappa.panama.vectorbenchmarks.ByteSearch.swar","thrpt",1,5,4.971643,0.019843,"ops/us",13,1,1024
"com.openkappa.panama.vectorbenchmarks.ByteSearch.swar:CPI","thrpt",1,1,0.305012,NaN,"#/op",13,1,1024
"com.openkappa.panama.vectorbenchmarks.ByteSearch.swar:L1-dcache-load-misses","thrpt",1,1,16.502653,NaN,"#/op",13,1,1024
"com.openkappa.panama.vectorbenchmarks.ByteSearch.swar:L1-dcache-loads","thrpt",1,1,146.657626,NaN,"#/op",13,1,1024
"com.openkappa.panama.vectorbenchmarks.ByteSearch.swar:L1-dcache-stores","thrpt",1,1,6.103802,NaN,"#/op",13,1,1024
"com.openkappa.panama.vectorbenchmarks.ByteSearch.swar:L1-icache-load-misses","thrpt",1,1,0.036961,NaN,"#/op",13,1,1024
"com.openkappa.panama.vectorbenchmarks.ByteSearch.swar:LLC-load-misses","thrpt",1,1,0.128923,NaN,"#/op",13,1,1024
"com.openkappa.panama.vectorbenchmarks.ByteSearch.swar:LLC-loads","thrpt",1,1,0.353451,NaN,"#/op",13,1,1024
"com.openkappa.panama.vectorbenchmarks.ByteSearch.swar:LLC-store-misses","thrpt",1,1,0.001267,NaN,"#/op",13,1,1024
"com.openkappa.panama.vectorbenchmarks.ByteSearch.swar:LLC-stores","thrpt",1,1,0.001690,NaN,"#/op",13,1,1024
"com.openkappa.panama.vectorbenchmarks.ByteSearch.swar:branch-misses","thrpt",1,1,0.003419,NaN,"#/op",13,1,1024
"com.openkappa.panama.vectorbenchmarks.ByteSearch.swar:branches","thrpt",1,1,174.563384,NaN,"#/op",13,1,1024
"com.openkappa.panama.vectorbenchmarks.ByteSearch.swar:cycles","thrpt",1,1,563.420490,NaN,"#/op",13,1,1024
"com.openkappa.panama.vectorbenchmarks.ByteSearch.swar:dTLB-load-misses","thrpt",1,1,0.258198,NaN,"#/op",13,1,1024
"com.openkappa.panama.vectorbenchmarks.ByteSearch.swar:dTLB-loads","thrpt",1,1,146.062681,NaN,"#/op",13,1,1024
"com.openkappa.panama.vectorbenchmarks.ByteSearch.swar:dTLB-store-misses","thrpt",1,1,0.001275,NaN,"#/op",13,1,1024
"com.openkappa.panama.vectorbenchmarks.ByteSearch.swar:dTLB-stores","thrpt",1,1,6.643109,NaN,"#/op",13,1,1024
"com.openkappa.panama.vectorbenchmarks.ByteSearch.swar:iTLB-load-misses","thrpt",1,1,0.002292,NaN,"#/op",13,1,1024
"com.openkappa.panama.vectorbenchmarks.ByteSearch.swar:iTLB-loads","thrpt",1,1,0.005908,NaN,"#/op",13,1,1024
"com.openkappa.panama.vectorbenchmarks.ByteSearch.swar:instructions","thrpt",1,1,1847.210096,NaN,"#/op",13,1,1024
"com.openkappa.panama.vectorbenchmarks.ByteSearch.swar","thrpt",1,5,77.801271,2.633160,"ops/us",14,1,32
"com.openkappa.panama.vectorbenchmarks.ByteSearch.swar:CPI","thrpt",1,1,0.317228,NaN,"#/op",14,1,32
"com.openkappa.panama.vectorbenchmarks.ByteSearch.swar:L1-dcache-load-misses","thrpt",1,1,0.821925,NaN,"#/op",14,1,32
"com.openkappa.panama.vectorbenchmarks.ByteSearch.swar:L1-dcache-loads","thrpt",1,1,25.253313,NaN,"#/op",14,1,32
"com.openkappa.panama.vectorbenchmarks.ByteSearch.swar:L1-dcache-stores","thrpt",1,1,5.052978,NaN,"#/op",14,1,32
"com.openkappa.panama.vectorbenchmarks.ByteSearch.swar:L1-icache-load-misses","thrpt",1,1,0.003625,NaN,"#/op",14,1,32
"com.openkappa.panama.vectorbenchmarks.ByteSearch.swar:LLC-load-misses","thrpt",1,1,0.000328,NaN,"#/op",14,1,32
"com.openkappa.panama.vectorbenchmarks.ByteSearch.swar:LLC-loads","thrpt",1,1,0.015201,NaN,"#/op",14,1,32
"com.openkappa.panama.vectorbenchmarks.ByteSearch.swar:LLC-store-misses","thrpt",1,1,0.000084,NaN,"#/op",14,1,32
"com.openkappa.panama.vectorbenchmarks.ByteSearch.swar:LLC-stores","thrpt",1,1,0.000554,NaN,"#/op",14,1,32
"com.openkappa.panama.vectorbenchmarks.ByteSearch.swar:branch-misses","thrpt",1,1,0.000844,NaN,"#/op",14,1,32
"com.openkappa.panama.vectorbenchmarks.ByteSearch.swar:branches","thrpt",1,1,19.126204,NaN,"#/op",14,1,32
"com.openkappa.panama.vectorbenchmarks.ByteSearch.swar:cycles","thrpt",1,1,44.022095,NaN,"#/op",14,1,32
"com.openkappa.panama.vectorbenchmarks.ByteSearch.swar:dTLB-load-misses","thrpt",1,1,0.000179,NaN,"#/op",14,1,32
"com.openkappa.panama.vectorbenchmarks.ByteSearch.swar:dTLB-loads","thrpt",1,1,24.963641,NaN,"#/op",14,1,32
"com.openkappa.panama.vectorbenchmarks.ByteSearch.swar:dTLB-store-misses","thrpt",1,1,0.000042,NaN,"#/op",14,1,32
"com.openkappa.panama.vectorbenchmarks.ByteSearch.swar:dTLB-stores","thrpt",1,1,5.039175,NaN,"#/op",14,1,32
"com.openkappa.panama.vectorbenchmarks.ByteSearch.swar:iTLB-load-misses","thrpt",1,1,0.000159,NaN,"#/op",14,1,32
"com.openkappa.panama.vectorbenchmarks.ByteSearch.swar:iTLB-loads","thrpt",1,1,0.000581,NaN,"#/op",14,1,32
"com.openkappa.panama.vectorbenchmarks.ByteSearch.swar:instructions","thrpt",1,1,138.771199,NaN,"#/op",14,1,32
"com.openkappa.panama.vectorbenchmarks.ByteSearch.swar","thrpt",1,5,21.307036,0.429714,"ops/us",14,1,256
"com.openkappa.panama.vectorbenchmarks.ByteSearch.swar:CPI","thrpt",1,1,0.284220,NaN,"#/op",14,1,256
"com.openkappa.panama.vectorbenchmarks.ByteSearch.swar:L1-dcache-load-misses","thrpt",1,1,4.278557,NaN,"#/op",14,1,256
"com.openkappa.panama.vectorbenchmarks.ByteSearch.swar:L1-dcache-loads","thrpt",1,1,49.482663,NaN,"#/op",14,1,256
"com.openkappa.panama.vectorbenchmarks.ByteSearch.swar:L1-dcache-stores","thrpt",1,1,5.952964,NaN,"#/op",14,1,256
"com.openkappa.panama.vectorbenchmarks.ByteSearch.swar:L1-icache-load-misses","thrpt",1,1,0.012290,NaN,"#/op",14,1,256
"com.openkappa.panama.vectorbenchmarks.ByteSearch.swar:LLC-load-misses","thrpt",1,1,0.010960,NaN,"#/op",14,1,256
"com.openkappa.panama.vectorbenchmarks.ByteSearch.swar:LLC-loads","thrpt",1,1,0.086571,NaN,"#/op",14,1,256
"com.openkappa.panama.vectorbenchmarks.ByteSearch.swar:LLC-store-misses","thrpt",1,1,0.000541,NaN,"#/op",14,1,256
"com.openkappa.panama.vectorbenchmarks.ByteSearch.swar:LLC-stores","thrpt",1,1,0.000323,NaN,"#/op",14,1,256
"com.openkappa.panama.vectorbenchmarks.ByteSearch.swar:branch-misses","thrpt",1,1,0.009193,NaN,"#/op",14,1,256
"com.openkappa.panama.vectorbenchmarks.ByteSearch.swar:branches","thrpt",1,1,54.377498,NaN,"#/op",14,1,256
"com.openkappa.panama.vectorbenchmarks.ByteSearch.swar:cycles","thrpt",1,1,148.433750,NaN,"#/op",14,1,256
"com.openkappa.panama.vectorbenchmarks.ByteSearch.swar:dTLB-load-misses","thrpt",1,1,0.001215,NaN,"#/op",14,1,256
"com.openkappa.panama.vectorbenchmarks.ByteSearch.swar:dTLB-loads","thrpt",1,1,49.131909,NaN,"#/op",14,1,256
"com.openkappa.panama.vectorbenchmarks.ByteSearch.swar:dTLB-store-misses","thrpt",1,1,0.000073,NaN,"#/op",14,1,256
"com.openkappa.panama.vectorbenchmarks.ByteSearch.swar:dTLB-stores","thrpt",1,1,5.985003,NaN,"#/op",14,1,256
"com.openkappa.panama.vectorbenchmarks.ByteSearch.swar:iTLB-load-misses","thrpt",1,1,0.000286,NaN,"#/op",14,1,256
"com.openkappa.panama.vectorbenchmarks.ByteSearch.swar:iTLB-loads","thrpt",1,1,0.000163,NaN,"#/op",14,1,256
"com.openkappa.panama.vectorbenchmarks.ByteSearch.swar:instructions","thrpt",1,1,522.250100,NaN,"#/op",14,1,256
"com.openkappa.panama.vectorbenchmarks.ByteSearch.swar","thrpt",1,5,4.470309,0.422389,"ops/us",14,1,1024
"com.openkappa.panama.vectorbenchmarks.ByteSearch.swar:CPI","thrpt",1,1,0.326377,NaN,"#/op",14,1,1024
"com.openkappa.panama.vectorbenchmarks.ByteSearch.swar:L1-dcache-load-misses","thrpt",1,1,16.459987,NaN,"#/op",14,1,1024
"com.openkappa.panama.vectorbenchmarks.ByteSearch.swar:L1-dcache-loads","thrpt",1,1,146.103061,NaN,"#/op",14,1,1024
"com.openkappa.panama.vectorbenchmarks.ByteSearch.swar:L1-dcache-stores","thrpt",1,1,6.173392,NaN,"#/op",14,1,1024
"com.openkappa.panama.vectorbenchmarks.ByteSearch.swar:L1-icache-load-misses","thrpt",1,1,0.112014,NaN,"#/op",14,1,1024
"com.openkappa.panama.vectorbenchmarks.ByteSearch.swar:LLC-load-misses","thrpt",1,1,0.244558,NaN,"#/op",14,1,1024
"com.openkappa.panama.vectorbenchmarks.ByteSearch.swar:LLC-loads","thrpt",1,1,0.355855,NaN,"#/op",14,1,1024
"com.openkappa.panama.vectorbenchmarks.ByteSearch.swar:LLC-store-misses","thrpt",1,1,0.002733,NaN,"#/op",14,1,1024
"com.openkappa.panama.vectorbenchmarks.ByteSearch.swar:LLC-stores","thrpt",1,1,0.013414,NaN,"#/op",14,1,1024
"com.openkappa.panama.vectorbenchmarks.ByteSearch.swar:branch-misses","thrpt",1,1,0.211056,NaN,"#/op",14,1,1024
"com.openkappa.panama.vectorbenchmarks.ByteSearch.swar:branches","thrpt",1,1,173.518635,NaN,"#/op",14,1,1024
"com.openkappa.panama.vectorbenchmarks.ByteSearch.swar:cycles","thrpt",1,1,602.064697,NaN,"#/op",14,1,1024
"com.openkappa.panama.vectorbenchmarks.ByteSearch.swar:dTLB-load-misses","thrpt",1,1,0.261337,NaN,"#/op",14,1,1024
"com.openkappa.panama.vectorbenchmarks.ByteSearch.swar:dTLB-loads","thrpt",1,1,148.134661,NaN,"#/op",14,1,1024
"com.openkappa.panama.vectorbenchmarks.ByteSearch.swar:dTLB-store-misses","thrpt",1,1,0.001171,NaN,"#/op",14,1,1024
"com.openkappa.panama.vectorbenchmarks.ByteSearch.swar:dTLB-stores","thrpt",1,1,6.868996,NaN,"#/op",14,1,1024
"com.openkappa.panama.vectorbenchmarks.ByteSearch.swar:iTLB-load-misses","thrpt",1,1,0.000650,NaN,"#/op",14,1,1024
